id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,acct_open_date,year_pin_last_changed,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,debt_to_income_ratio,total_transactions,avg_transaction_amount,max_transaction_amount,min_transaction_amount,total_spent,total_refunded,num_refunds,transaction_frequency,avg_errors,total_errors,credit_limit
102,1129,Mastercard,Debit,5874992802287595,2020-05-01,256,1,1,2006-01-01,2008,49,65,1970,4,Male,2379 Forest Lane,33.18,-117.29,16894,34449,36540,686,3,1.06069842375686,6655,42.423830202855,498,-498,309752.59,27422,317,6655,0.0180315552216379,120,14802
103,1461,Mastercard,Debit,5625472759967842,2023-10-01,564,1,2,2006-01-01,2007,41,72,1978,12,Female,691 Valley Drive,41.24,-81.82,23559,48038,83238,704,6,1.73275323702069,3445,20.9835965166909,2003.5,-458,85763.49,13475,151,3445,0.00928882438316401,32,6237
104,257,Mastercard,Debit,5556746533263402,2024-10-01,516,1,2,2006-01-01,2014,52,65,1967,9,Male,858 Martin Luther King Drive,34.2,-118.39,15239,31070,86747,708,4,2.79198583842935,1788,53.0037807606264,546.38,-487,103138.76,8368,68,1788,0.0184563758389262,33,6395
105,783,Mastercard,Credit,5084097673104529,2007-10-01,908,1,2,2006-01-01,2008,62,61,1957,9,Male,641 Martin Luther King Avenue,35.31,-106.55,15966,29769,14542,693,3,0.488494742853304,0,0,0,0,0,0,0,0,0,0,5600
106,517,Mastercard,Credit,5781831200471526,2021-04-01,342,1,1,2006-01-01,2016,33,71,1986,11,Male,87 Ocean Avenue,42.31,-83.21,11773,24009,19085,811,4,0.794910241992586,3040,31.8629309210526,826.21,-488,112677.31,15814,146,3040,0.0125,38,5000
107,153,Visa,Debit,4382324870900908,2018-08-01,852,1,1,2006-01-01,2010,76,71,1943,8,Female,172 Birch Street,35.29,-111.32,21950,27484,16803,660,4,0.611373890263426,1870,54.4492673796792,908.75,-488,119400.13,17580,105,1870,0.0251336898395722,47,32092
108,1520,Visa,Credit,4515587053760939,2023-05-01,983,1,1,2006-01-01,2015,67,65,1952,10,Male,8787 Rose Avenue,37.72,-122.44,22549,47213,1082,789,5,0.0229174168131659,4620,77.1648593073593,966,-500,368837.65,12336,50,4620,0.0142857142857143,66,9800
109,87,Visa,Credit,4372177587368958,2022-05-01,450,1,1,2006-01-01,2011,58,71,1961,5,Male,663 Second Boulevard,26.13,-97.63,11844,24155,2870,802,3,0.118815980128338,9271,30.2422662064502,703.8,-494,324695.05,44319,448,9271,0.00938410095998274,87,6300
110,103,Visa,Debit,4891248998438646,2023-04-01,860,1,2,2006-01-01,2007,41,71,1978,3,Female,8 Tenth Drive,35.82,-78.65,17056,34774,78060,850,5,2.24478058319434,1337,41.218459237098,468,-468,64232.08,9123,89,1337,0.0231862378459237,31,20549
111,1307,Visa,Debit,4212262433992065,2021-10-01,186,1,2,2006-01-01,2012,52,61,1967,4,Female,2332 Elm Lane,37.89,-122.03,42685,87030,156474,646,5,1.79793174767322,5080,60.943781496063,3854.44,-480,314155.41,4561,26,5080,0.0163385826771654,83,17280
112,442,Visa,Debit,4420834293443756,2020-02-01,403,1,1,2006-01-01,2006,47,66,1972,8,Male,801 12th Drive,38.33,-90.4,23836,48600,23992,791,5,0.493662551440329,3504,46.2241638127854,1089.06,-495,175106.47,13137,144,3504,0.0145547945205479,51,40384
113,1736,Visa,Debit,4870854561726482,2021-06-01,880,1,1,2006-01-01,2014,43,67,1977,1,Male,2479 Valley Avenue,40.64,-73.94,22456,45789,94014,695,4,2.05320055035052,7219,21.4764371796648,623.11,-428,229552.4,74514,967,7219,0.00997368056517523,72,23631
114,1695,Visa,Debit,4038689742921264,2021-12-01,770,1,3,2006-01-01,2007,45,66,1974,12,Female,238 Ocean View Lane,33.94,-117.99,27973,57027,21798,709,4,0.382239991582934,2215,52.4871422121896,891.37,-488,137871.02,21612,222,2215,0.0162528216704289,36,2851
115,1635,Visa,Debit,4237044992015683,2022-10-01,443,1,2,2006-01-01,2009,54,58,1965,3,Male,90 Sussex Drive,40.68,-73.78,20760,42332,75213,616,6,1.77674099971653,4640,23.3482306034483,604.54,-489,136067.79,27732,274,4640,0.0127155172413793,59,24876
116,1175,Visa,Debit,4887547650218596,2024-03-01,281,1,2,2006-01-01,2014,93,69,1926,9,Male,748 Martin Luther King Street,40.84,-73.87,12475,10782,346,770,7,0.0320905212391022,0,0,0,0,0,0,0,0,0,0,8427
117,1458,Visa,Debit,4529699535483304,2021-05-01,329,1,1,2006-01-01,2011,32,66,1987,6,Male,6106 Norfolk Boulevard,30.06,-89.93,17536,35755,61748,708,4,1.72697524821703,2346,48.1717306052856,986.39,-496,126764.88,13754,54,2346,0.0187553282182438,44,10982
118,376,Visa,Credit,4472791439889132,2020-10-01,900,1,2,2006-01-01,2009,50,74,1969,4,Female,818 12th Lane,39.8,-74.62,28433,57975,34570,773,4,0.596291504959034,7675,62.8557563517915,1322.91,-492,507524.93,25107,136,7675,0.0142019543973941,109,25300
119,779,Visa,Debit,4906021631955321,2024-01-01,889,1,2,2006-01-01,2014,81,69,1938,3,Female,44 Valley Boulevard,33.77,-96.67,20874,32669,1433,755,5,0.0438642137806483,3857,39.2581980814104,1244.41,-474,157140.87,5722,57,3857,0.0274824993518278,106,18888
120,459,Visa,Credit,4115517902859173,2020-02-01,685,1,1,2006-01-01,2018,65,70,1954,5,Male,9079 Second Drive,33.36,-81.28,12387,25257,83995,734,6,3.32561270142931,1512,45.4613293650794,828.91,-489,75487.53,6750,66,1512,0.0264550264550265,40,7000
121,984,Visa,Credit,4163142253525850,2024-05-01,949,1,2,2006-01-01,2015,63,66,1956,3,Female,642 Ocean View Lane,28.3,-81.41,16150,32928,80794,850,5,2.45365646258503,1797,84.3245575959933,1865.3,-492,159403.23,7872,52,1797,0.0105731775180857,19,10600
122,1227,Amex,Credit,349565330549626,2020-04-01,178,0,1,2007-01-01,2007,65,67,1954,11,Female,727 Eighth Lane,42.37,-83.46,33031,67344,7049,804,4,0.104671537182229,3365,52.065780089153,1553.3,-493,190930.35,15729,86,3365,0.00772659732540862,26,14600
123,280,Amex,Credit,340690023329145,2007-05-01,921,1,1,2007-01-01,2009,40,66,1979,10,Female,3539 Lincoln Boulevard,37.92,-122.34,21869,44585,81825,684,5,1.83525849500953,0,0,0,0,0,0,0,0,0,0,13600
124,629,Amex,Credit,335499499050062,2020-11-01,520,0,2,2007-01-01,2007,72,70,1947,5,Male,4388 Hillside Street,39.27,-76.83,39053,57513,11755,793,5,0.204388573018274,3865,130.439208279431,1846.66,-491,535882.83,31735.29,145,3865,0.0131953428201811,51,20900
125,546,Amex,Credit,391488790203553,2020-06-01,195,1,1,2007-01-01,2010,51,68,1969,1,Male,599 East Lane,41.68,-71.66,25111,51196,26617,681,3,0.519903898742089,3174,75.2398361688721,1351.24,-493,266154.24,27343,172,3174,0.016698172652804,53,17900
126,1448,Mastercard,Credit,5571363047071896,2023-09-01,510,1,1,2007-01-01,2015,48,70,1971,12,Female,578 Maple Avenue,35.05,-82.09,18899,38539,0,850,3,0,3303,42.7074901604602,804.09,-483,153370.84,12308,102,3303,0.023312140478353,77,13200
127,820,Mastercard,Debit,5738964942904646,2020-11-01,730,1,1,2007-01-01,2009,70,59,1949,12,Female,669 South Street,41.7,-70.3,26762,41902,29713,633,5,0.709106963868073,7356,36.8302841218053,801.05,-497,291522.64,20599.07,175,7356,0.010331702011963,76,20759
128,659,Mastercard,Debit (Prepaid),5315223005212889,2020-11-01,984,1,2,2007-01-01,2010,57,67,1962,5,Male,5079 Sussex Avenue,38.73,-86.47,15981,32583,12501,812,7,0.383666329067305,2956,24.9942794316644,100,-100,79572.09,5689,77,2956,0.0196211096075778,58,74
129,639,Mastercard,Debit,5903118148557393,2022-11-01,939,0,3,2007-01-01,2018,55,73,1965,2,Female,82 Jefferson Avenue,41.12,-83.01,18462,37645,46298,654,4,1.22985788285297,6442,21.6475162992859,1074.87,-445,157235.3,17782,189,6442,0.0108661906240298,70,14156
130,1031,Mastercard,Debit,5438397481754732,2021-05-01,868,1,2,2007-01-01,2012,61,68,1959,1,Male,6762 Second Street,39.75,-104.42,26369,53762,37361,689,8,0.694933224210409,1743,31.1977051061388,577.29,-487,61187.6,6810,59,1743,0.0114744693057946,20,25080
131,1195,Mastercard,Debit,5516369728570927,2022-10-01,822,1,1,2007-01-01,2011,75,68,1944,7,Male,1222 First Drive,44.01,-92.47,23553,40696,15691,801,6,0.385566149007273,3531,39.3065590484282,481,-481,152199.46,13408,150,3531,0.0223732653639196,79,10369
132,249,Mastercard,Credit,5956371730449671,2024-07-01,475,1,2,2007-01-01,2010,42,69,1977,9,Female,6777 First Drive,34.1,-117.38,14632,29835,46702,618,7,1.56534271828389,1395,45.9496415770609,761.09,-426,69247.75,5148,27,1395,0.010752688172043,15,9300
133,1744,Mastercard,Debit,5802694499966898,2022-12-01,808,1,1,2007-01-01,2009,31,69,1988,3,Female,4238 Birch Lane,35.78,-88.36,14435,29433,61260,693,3,2.08133727448782,1539,26.0419883040936,917.95,-458,55486.62,15408,186,1539,0.0116959064327485,18,9777
134,1676,Mastercard,Debit,5828285674944288,2024-08-01,192,1,1,2007-01-01,2010,51,65,1968,12,Male,919 Martin Luther King Lane,38.81,-94.45,24981,50936,88447,681,3,1.73643395633736,3075,28.0599642276423,100,-100,91934.39,5650,74,3075,0.00910569105691057,28,17360
135,478,Mastercard,Debit,5833433820016742,2024-02-01,624,0,3,2007-01-01,2011,54,71,1965,9,Male,9939 Mill Lane,34.05,-84.07,35710,72807,0,803,3,0,4804,38.462450041632,1057.51,-498,192338.61,7565,40,4804,0.0154038301415487,74,19263
136,1181,Mastercard,Debit,5627821887128376,2020-07-01,309,1,2,2007-01-01,2015,61,66,1958,4,Male,747 Rose Drive,35.4,-80.59,25299,51581,35134,810,5,0.681142281072488,1711,39.3620689655172,934.48,-320,70137.5,2789,33,1711,0.0151957919345412,26,11999
137,495,Mastercard,Debit,5291637236164085,2008-06-01,568,0,1,2007-01-01,2009,49,63,1970,8,Male,6427 Martin Luther King Drive,43.04,-76.14,18649,38028,79101,831,4,2.08007257810035,0,0,0,0,0,0,0,0,0,0,13772
138,1094,Visa,Debit,4556928160477229,2023-06-01,64,1,2,2007-01-01,2009,34,62,1985,10,Male,74786 Jefferson Drive,44.75,-85.6,20325,41442,78833,712,3,1.90224892621013,2667,42.1973415823022,1182.13,-482,130926.14,18385.83,107,2667,0.0446194225721785,119,2365
139,1028,Visa,Credit,4838655730073777,2021-01-01,654,1,1,2007-01-01,2011,50,66,1970,1,Male,1012 Hill Drive,41.83,-87.68,39789,81122,112394,682,5,1.3854934543034,4246,92.840195478097,2258.44,-500,427469.47,33270,235,4246,0.012246820536976,52,24600
140,1263,Visa,Debit,4195281570309951,2020-12-01,740,1,1,2007-01-01,2011,56,70,1963,8,Female,212 Mountain View Lane,33.95,-84.54,17977,36652,60949,600,3,1.66291061879297,3718,43.4383378160301,1058.94,-483,178829.74,17326,151,3718,0.021785906401291,81,16513
141,442,Visa,Debit,4543954544652846,2024-06-01,124,1,1,2007-01-01,2009,47,66,1972,8,Male,801 12th Drive,38.33,-90.4,23836,48600,23992,791,5,0.493662551440329,3527,48.9545052452509,1958.51,-498,187660.54,14998,138,3527,0.0150269350722994,53,34063
142,1757,Visa,Credit,4064761360050851,2022-07-01,528,1,2,2007-01-01,2007,39,68,1980,11,Male,2773 El Camino Lane,40.19,-85.39,20644,42086,79530,784,4,1.8897020386827,2135,35.3334004683841,948.66,-496,99255.81,23819,178,2135,0.00936768149882904,20,13200
143,1360,Visa,Credit,4142865741084776,2020-08-01,302,1,1,2007-01-01,2007,41,61,1978,4,Male,4693 Elm Lane,30.75,-86.57,19066,38874,64474,672,3,1.65853784020168,1769,45.4268004522329,1636.63,-478,102719.01,22359,212,1769,0.0118711136235161,21,9000
144,560,Visa,Debit,4905889899631048,2020-01-01,87,1,2,2007-01-01,2012,59,65,1960,4,Male,9099 Little Creek Drive,44.96,-93.26,21535,43913,83944,676,4,1.91159793227518,0,0,0,0,0,0,0,0,0,0,16642
145,884,Visa,Debit,4603341026600188,2012-05-01,611,1,2,2007-01-01,2013,75,64,1945,2,Male,3095 Eighth Drive,42.97,-85.77,21663,42812,22171,631,4,0.517868821825656,1083,32.6493813481071,528.76,-368,37358.28,1999,23,1083,0.00738688827331487,8,1112
146,1549,Visa,Debit (Prepaid),4402937579552709,2019-11-01,585,0,2,2007-01-01,2018,68,74,1952,1,Male,731 Martin Luther King Boulevard,29.76,-95.38,31072,63355,140526,747,5,2.21807276458054,820,30.3731829268293,266.87,-96,26474.01,1568,20,820,0.00853658536585366,7,85
147,256,Visa,Credit,4577476596554924,2010-12-01,553,1,2,2007-01-01,2007,75,65,1945,2,Male,863 Park Drive,35.82,-78.31,19485,22850,17453,714,6,0.763807439824945,554,38.9292960288809,1244.16,-489,23996.83,2430,21,554,0.0162454873646209,9,14300
148,737,Visa,Debit,4400094918183273,2020-06-01,700,0,1,2007-01-01,2009,61,60,1958,3,Female,8301 Tenth Drive,42.33,-122.79,18961,30359,16552,758,2,0.545208998978886,15715,41.3100941775374,1547.83,-499,704924.13,55736,580,15715,0.0233534839325485,367,6789
149,303,Amex,Credit,336029900720764,2020-10-01,696,0,1,2008-01-01,2011,94,66,1926,1,Male,93 Lafayette Boulevard,40.48,-104.9,27185,60080,1807,690,6,0.0300765645805593,2496,83.1331650641026,1062.86,-392,214490.38,6990,79,2496,0.0112179487179487,28,14500
150,430,Amex,Credit,320312548990885,2013-08-01,628,1,1,2008-01-01,2009,52,67,1967,5,Female,903 Hill Boulevard,41.42,-87.35,26168,53350,128676,685,5,2.41192127460169,1182,67.8654737732657,1079.92,-379,83311.99,3095,20,1182,0.0109983079526227,13,9200
151,1747,Mastercard,Debit,5892013969159900,2022-08-01,879,1,1,2008-01-01,2008,54,71,1966,1,Male,3994 Hillside Drive,32.15,-94.79,17898,36497,38333,719,6,1.05030550456202,0,0,0,0,0,0,0,0,0,0,14499
152,140,Mastercard,Debit,5845373196638993,2022-09-01,111,1,1,2008-01-01,2011,37,72,1983,2,Female,108 Washington Street,36.28,-86.83,20657,42120,72801,739,4,1.7284188034188,3405,26.2458649045521,894.88,-495,105129.17,15762,179,3405,0.0140969162995595,48,13441
153,1728,Mastercard,Debit,5042804591987313,2023-03-01,431,1,2,2008-01-01,2015,47,63,1972,10,Female,2614 Eighth Lane,44.35,-89.07,18937,38615,74337,601,4,1.92508092710087,2769,48.8198772119899,469,-469,142594.24,7412,44,2769,0.0173347778981582,48,1930
154,1009,Mastercard,Credit,5166184234444186,2020-02-01,459,1,1,2008-01-01,2009,41,65,1979,1,Female,9059 Eighth Avenue,36.01,-82.15,14093,28733,0,702,3,0,2088,40.7090948275862,796.05,-500,93645.59,8645,57,2088,0.00957854406130268,20,8500
155,909,Mastercard,Debit (Prepaid),5237569453908018,2024-03-01,599,1,2,2008-01-01,2013,38,64,1981,5,Male,215 Ocean View Drive,47.11,-122.76,24044,49023,66148,583,5,1.3493258266528,2139,10.6443525011688,379,-100,57581.27,34813,464,2139,0.00748013090229079,16,21
156,1300,Mastercard,Credit,5042100576719658,2022-07-01,939,1,1,2008-01-01,2011,58,66,1961,3,Male,4988 Ocean View Lane,31.13,-93.27,11324,23092,20545,752,4,0.889702061319938,4433,26.4018226934356,930.11,-400,137350.28,20311,207,4433,0.0108278817956237,48,4900
157,1617,Mastercard,Debit,5907512722234563,2014-01-01,855,1,2,2008-01-01,2009,30,60,1989,10,Male,105 Seventh Street,39.2,-76.85,37697,76867,118029,659,1,1.53549637685873,3063,48.6046882141691,1478.48,-487,166930.16,18054,120,3063,0.00652954619653934,20,3843
158,813,Mastercard,Debit,5188366223912130,2021-10-01,649,1,2,2008-01-01,2008,46,70,1973,6,Male,285 Washington Street,41.99,-71.5,19065,38872,86648,585,1,2.2290594772587,0,0,0,0,0,0,0,0,0,0,13417
159,154,Mastercard,Debit,5175111743032898,2011-03-01,151,1,2,2008-01-01,2013,48,61,1971,6,Male,8993 Madison Avenue,34.93,-78.72,18376,37468,73448,666,3,1.96028611081456,995,33.9429949748744,494,-494,47906.28,14133,180,995,0.0381909547738694,38,12557
160,837,Mastercard,Credit,5000790097162084,2024-07-01,232,1,2,2008-01-01,2009,30,65,1989,4,Male,445 Fifth Avenue,39.15,-80.35,17701,36092,63276,679,1,1.7531863016735,6917,34.4695373716929,997.07,-500,301937.79,63512,575,6917,0.00896342344947232,62,6700
161,703,Mastercard,Credit,5388336417003781,2021-02-01,355,1,2,2008-01-01,2009,53,66,1966,11,Female,864 Jefferson Drive,30.23,-92.19,19798,40363,111112,711,4,2.75281817506132,0,0,0,0,0,0,0,0,0,0,8100
162,642,Mastercard,Debit,5873966669352213,2024-09-01,809,1,2,2008-01-01,2013,35,62,1984,5,Female,96 Ninth Drive,33.11,-94.16,16746,34143,49839,648,4,1.45971355768386,2029,53.8406899950715,1177.45,-408,123709.76,14467,131,2029,0.0216855593888615,44,3966
163,550,Mastercard,Credit,5413639113191403,2022-04-01,398,1,2,2008-01-01,2008,76,70,1944,2,Male,4937 Maple Lane,47.54,-122.58,21219,30248,35766,763,4,1.18242528431632,2905,57.1738864027539,2017.6,-488,173730.14,7640,64,2905,0.023407917383821,68,4200
164,1189,Mastercard,Credit,5194782740689024,2020-07-01,83,0,1,2008-01-01,2015,63,68,1956,11,Female,412 Spruce Boulevard,42.66,-73.79,15490,31582,23359,693,4,0.739630169083655,2764,53.3888712011578,920.4,-492,170569.84,23003,139,2764,0.0991316931982634,274,8100
165,1807,Mastercard,Debit (Prepaid),5207231566469664,2014-03-01,198,1,1,2008-01-01,2015,47,65,1972,12,Female,14780 Plum Lane,40.84,-73.87,25537,52065,98613,828,5,1.89403630077787,4863,30.8098807320584,233,-233,161123.45,11295,149,4863,0.0158338474192885,77,89
166,1668,Mastercard,Debit,5550568534248004,2024-07-01,941,1,2,2008-01-01,2009,92,67,1927,6,Male,619 North Avenue,42.91,-71.12,26541,56099,933,751,6,0.0166313125011141,3521,70.7613916500994,860.73,-472,263167.86,14017,164,3521,0.025560920193127,90,23712
167,218,Mastercard,Credit,5226320820755917,2020-04-01,569,1,1,2008-01-01,2008,59,68,1960,3,Female,5238 Park Street,40.76,-74.03,16770,34190,39242,810,7,1.14776250365604,2396,45.4284557595993,1073.09,-498,123850.58,15004,108,2396,0.0137729549248748,33,9300
168,1562,Mastercard,Debit,5980129246400404,2024-02-01,42,1,2,2008-01-01,2014,38,65,1982,2,Female,8 Hillside Lane,36.26,-94.69,12517,25524,69401,759,3,2.71904873844225,4536,24.8569951499118,910.26,-477,145215.33,32464,377,4536,0.0119047619047619,54,16815
169,291,Mastercard,Debit (Prepaid),5900191366508128,2018-08-01,94,1,2,2008-01-01,2011,64,66,1956,1,Female,682 Federal Lane,34.76,-84.97,19818,40407,62695,793,3,1.55158759620858,6773,19.7851173778237,588.49,-330,139485.6,5481,69,6773,0.0109257345341798,74,52
170,1370,Mastercard,Debit,5848792320156293,2020-08-01,354,1,2,2008-01-01,2010,62,66,1958,1,Female,99 Fifth Street,38.44,-121.3,25949,52908,109229,709,4,2.06450820291827,3328,42.3986147836539,1095.22,-494,150938.59,9836,59,3328,0.0147235576923077,49,10471
171,7,Mastercard,Debit,5673440794177682,2023-04-01,44,0,2,2008-01-01,2009,74,61,1945,5,Male,124 Madison Lane,39.3,-76.61,20919,32682,21379,650,3,0.654152132672419,0,0,0,0,0,0,0,0,0,0,21274
172,1284,Mastercard,Debit,5750484233286684,2023-06-01,222,1,2,2008-01-01,2009,50,64,1969,9,Female,8990 Plum Street,41.76,-70.08,19591,39947,57346,765,2,1.43555210654117,5426,62.2593770733505,630.87,-490,350097.38,12278,45,5426,0.0315149281238481,171,9789
173,1310,Visa,Credit,4737484014371342,2010-02-01,221,1,2,2008-01-01,2008,33,69,1986,9,Female,4930 Birch Drive,33.92,-78.02,17498,35670,58182,751,2,1.63111858704794,0,0,0,0,0,0,0,0,0,0,5500
174,217,Visa,Debit,4072893581482208,2020-12-01,578,1,2,2008-01-01,2010,42,65,1977,10,Male,272 Burns Boulevard,41.77,-87.82,15221,31031,21853,744,7,0.704231252618349,2824,30.4145148725213,767.58,-484,93165.59,7275,69,2824,0.011685552407932,33,22746
175,1156,Visa,Credit,4860334220798378,2020-02-01,146,1,1,2008-01-01,2010,56,69,1963,6,Female,9603 South Lane,40.74,-74.33,137428,280199,91367,752,5,0.3260789653068,2461,107.410735473385,5682.22,-498,288407.82,24070,129,2461,0.0109711499390492,27,61100
176,490,Visa,Debit,4654267845248719,2021-10-01,929,1,3,2008-01-01,2013,86,68,1933,9,Male,90 Lexington Drive,29.45,-98.5,29557,33426,1852,699,4,0.0554059713995094,5568,77.5157884339081,775.65,-481,448284.06,16676.15,158,5568,0.0222701149425287,124,30242
177,1459,Visa,Credit,4382384960777396,2020-05-01,622,0,2,2008-01-01,2011,53,65,1967,2,Male,9385 Birch Street,35.11,-106.62,15385,31369,0,707,3,0,6951,23.8290548122572,821.91,-500,267046.76,101411,1256,6951,0.00963890087757157,67,7100
178,1666,Visa,Debit,4081281007922347,2024-05-01,405,1,1,2008-01-01,2012,61,62,1958,12,Male,649 Spruce Boulevard,32.29,-81.23,23029,46954,69753,578,4,1.48556033564766,6545,25.1400718105424,880.34,-497,176776.77,12235,92,6545,0.013292589763178,87,17405
179,677,Visa,Credit,4299314704025381,2020-06-01,215,1,2,2008-01-01,2010,40,65,1979,5,Male,855 Sussex Avenue,44.94,-93.1,32972,67226,128174,729,3,1.90661351262904,5801,64.0585174969833,1777.79,-486,424434.46,52831,455,5801,0.00861920358558869,50,23100
180,416,Visa,Credit,4942437694778245,2020-10-01,805,0,2,2008-01-01,2011,86,65,1933,8,Female,5220 Lincoln Street,36.17,-86.78,20030,38273,1658,765,6,0.0433203563870091,3179,33.5719849009122,1148.98,-496,132733.34,26008,262,3179,0.00975149418055992,31,14900
181,980,Visa,Debit,4308765406643901,2011-08-01,699,1,1,2008-01-01,2010,84,69,1935,8,Male,463 12th Street,39.32,-76.72,20641,24055,0,733,7,0,374,29.9141443850267,461,-461,13815.89,2628,23,374,0.0240641711229947,9,16094
182,1816,Visa,Debit,4646403746633735,2015-04-01,115,1,1,2008-01-01,2015,39,69,1980,4,Female,251 Main Lane,40.47,-86.13,16794,34241,79551,784,2,2.32326742793727,2569,27.0634410276372,938.89,-499,80621.98,11096,112,2569,0.0155702608018684,40,22648
183,1306,Visa,Debit,4840631262367435,2023-09-01,686,1,2,2008-01-01,2017,46,58,1973,5,Female,136 Tenth Boulevard,33.82,-117.91,16252,33137,40559,706,2,1.22397923771011,0,0,0,0,0,0,0,0,0,0,17120
184,843,Visa,Debit,4441719525815769,2017-03-01,895,1,2,2008-01-01,2011,35,64,1984,8,Male,4238 Lexington Lane,41.84,-87.75,13891,28325,38658,822,6,1.36480141218005,1493,37.3481312793034,416,-416,58908.76,3148,35,1493,0.0415271265907569,62,10495
185,1659,Visa,Credit,4199299822093543,2015-09-01,515,1,2,2008-01-01,2008,94,65,1926,1,Female,4570 Valley Stream Lane,42.26,-88.13,28147,40787,1574,782,6,0.038590727437664,3807,44.7890438665616,981.09,-500,181563.89,11052,119,3807,0.0189125295508274,72,19100
186,612,Visa,Credit,4446204059905464,2020-11-01,745,1,1,2008-01-01,2008,88,67,1931,9,Female,336 North Street,39.09,-84.51,18959,16296,667,838,7,0.0409302896416298,0,0,0,0,0,0,0,0,0,0,9300
187,1535,Visa,Debit,4315296241283753,2021-08-01,887,1,1,2008-01-01,2008,59,64,1960,8,Male,8 Pine Street,38.87,-82.99,16336,33311,65822,590,2,1.97598390921918,5732,33.3576727145848,609.61,-487,208885.18,17679,199,5732,0.0113398464759246,65,17231
